Nom de la chaîne,Satellite,Fréquence,Polarisation,Symbol Rate,Type Service,Type Vidéo
AlQanat 9,Nilesat,12687,0,27500,0,2
AlSaeedah,Nilesat,11900,1,27500,0,2
AlShaoub TV,Nilesat,12687,0,27500,0,27
Alanwar TV,Nilesat,10971,0,27500,0,27
Alatawla Cinema,Nilesat,10815,0,27500,0,2
Alatawla Hekayat,Nilesat,10815,0,27500,0,2
Alatwla Drama,Nilesat,10815,0,27500,0,2
Alawla Iraq TV,Nilesat,10971,0,27500,0,27
Albaghdadiya,Nilesat,10971,0,27500,0,27
Alerth-Alnbawi,Nilesat,11137,1,27500,0,2
Alfady,Nilesat,11096,0,27500,0,2
Algerian 4Kids,Nilesat,10922,1,27500,0,27
Alhayat 2,Nilesat,12015,1,27500,0,2
Alhayat Muslsalat,Nilesat,11785,1,27500,0,2
Alhayat We Alnas,Nilesat,12207,1,27500,0,2
Alhurra HD,Nilesat,11258,0,27500,0,27
Ali Gate TV,Nilesat,11564,0,27500,0,27
Aliman TV,Nilesat,11392,1,27500,0,2
Aljanub TV,Nilesat,11641,0,27500,0,27
Alkalema,Nilesat,10815,0,27500,0,2
Alkarma Discipleship,Nilesat,11392,1,27500,0,2
Alkarma ME 1,Nilesat,11096,0,27500,0,2
Alkass four HD,Nilesat,11919,0,27500,0,27
Alkass one HD,Nilesat,11919,0,27500,0,27
Alkass three HD,Nilesat,11919,0,27500,0,27
Alkass two HD,Nilesat,11919,0,27500,0,27
Alma7atta,Nilesat,10815,0,27500,0,2
Almaaref TV HD,Nilesat,11641,0,27500,0,2
Almagd TV,Nilesat,10815,0,27500,0,2
Almahriah HD,Nilesat,11603,0,27500,0,27
Almajd General,Nilesat,11373,0,27500,0,27
Almamlaka TV,Nilesat,11958,0,27500,0,27
Almasalah,Nilesat,12034,0,27500,0,2
Almasirah HD,Nilesat,10815,0,27500,0,27
Almasirah Mubashar,Nilesat,11096,0,27500,0,2
Almasrawya TV,Nilesat,10873,1,27500,0,2
Alnajaf Alashraf tv,Nilesat,10727,0,27500,0,27
Alsay3da,Nilesat,10815,0,27500,0,2
Altaghier HD,Nilesat,12399,1,27500,0,27
Althanya,Nilesat,12054,1,27500,0,2
Alyaum TV,Nilesat,12687,0,27500,0,27
Amman TV,Nilesat,11958,0,27500,0,27
Anewz,Nilesat,12687,0,27500,0,27
Animal Planet HD,Nilesat,12073,0,30000,0,27
AnwarTV2,Nilesat,11096,0,27500,0,2
Arryadia,Nilesat,11475,1,27500,0,2
Arryadia HD,Nilesat,11514,1,27500,0,27
Arryadia HD1,Nilesat,11514,1,27500,0,27
Aryen TV,Nilesat,11354,1,27500,0,27
Asharq Discovery,Nilesat,11277,1,27500,0,2
Asharq Discovery HD,Nilesat,12360,1,27500,0,27
Asharq Documentary,Nilesat,11277,1,27500,0,2
Asharq Documentary HD,Nilesat,12360,1,27500,0,27
Asharq News  Channel,Nilesat,11277,1,27500,0,2
Asharq News Channel HD,Nilesat,12360,1,27500,0,27
Asil TV,Nilesat,10727,0,27500,0,2
Assadissa,Nilesat,11475,1,27500,0,2
Assadissa HD,Nilesat,11514,1,27500,0,27
Atfal Mawaheb,Nilesat,11373,0,27500,0,27
Athaqafia,Nilesat,11475,1,27500,0,2
Athaqafia HD,Nilesat,11514,1,27500,0,27
Attessia TV,Nilesat,11658,1,27500,0,2
Awdeh,Nilesat,12646,0,27500,0,2
Awdeh HD,Nilesat,11564,0,27500,0,27
Azhari,Nilesat,11766,0,27500,0,2
B4U PLUS,Nilesat,11277,1,27500,0,2
BAGHDAD TV,Nilesat,11315,1,27500,0,27
BAGHDAD TV,Nilesat,11938,1,27500,0,27
BAGHDAD TV,Nilesat,12322,1,30000,0,27
BANGAWAZ TV,Nilesat,11354,1,27500,0,2
BBC Arabic,Nilesat,12207,1,27500,0,2
BBC News TV,Nilesat,11766,0,27500,0,2
BELQEES,Nilesat,11392,1,27500,0,2
BELQEES HD,Nilesat,11334,0,27500,0,27
BERBERE TV,Nilesat,11488,0,27500,0,27
BIGG TV,Nilesat,11526,0,27500,0,27
BIN OTHAIMEEN,Nilesat,11137,1,27500,0,2
Baghdad TV,Nilesat,11564,0,27500,0,27
Bahia TV,Nilesat,10922,1,27500,0,27
Bahrain International HD,Nilesat,11564,0,27500,0,27
Bahrain TV HD,Nilesat,11564,0,27500,0,27
Bare Knuckle Fighting,Nilesat,11296,0,27500,0,27
Baynounah TV,Nilesat,11411,0,30000,0,27
Baywatch,Nilesat,11296,0,27500,0,27
Beity TV,Nilesat,10815,0,27500,0,2
Bloomberg,Nilesat,11881,0,30000,0,27
C I,Nilesat,11881,0,30000,0,27
CATV,Nilesat,11277,1,27500,0,2
CBC,Nilesat,11785,1,27500,0,2
CBC Drama,Nilesat,11785,1,27500,0,2
CBC HD,Nilesat,12092,1,27500,0,27
CBC Sofra,Nilesat,11785,1,27500,0,2
CGTN,Nilesat,12015,1,27500,0,2
CGTN-Arabic,Nilesat,12015,1,27500,0,2
CHADA TV,Nilesat,11315,1,27500,0,2
CIRA TV,Nilesat,11354,1,27500,0,27
CN ARABIA,Nilesat,11277,1,27500,0,2
CNBC ARABIYA,Nilesat,11137,1,27500,0,27
CNBC Europe,Nilesat,11881,0,30000,0,27
CNN,Nilesat,11137,1,27500,0,27
CNN HD,Nilesat,12073,0,30000,0,27
CTV EGYPT,Nilesat,12687,0,27500,0,2
Canal algerie HD,Nilesat,11680,0,27500,0,27
Carthage+,Nilesat,11658,1,27500,0,2
Cartoon Network,Nilesat,11137,1,27500,0,27
Cartoon Network HD,Nilesat,12073,0,30000,0,27
Chinguit TV,Nilesat,10992,1,5000,0,27
Cima,Nilesat,12034,0,27500,0,2
CineMo,Nilesat,11881,0,30000,0,27
Cinema 1,Nilesat,11137,0,27500,0,27
Cinema 2,Nilesat,11137,0,27500,0,27
Cinema One Global TV,Nilesat,11881,0,30000,0,27
Colorbars,Nilesat,11179,0,27500,0,27
Colorbars1,Nilesat,11179,0,27500,0,27
Coming soon,Nilesat,11559,1,27500,0,2
Cricket Gold,Nilesat,11296,0,27500,0,27
DUA CHANNEL,Nilesat,11641,0,27500,0,2
DUBAI RACING 1 HD,Nilesat,12418,0,30000,0,27
DUBAI RACING 2 HD,Nilesat,12418,0,30000,0,27
DUBAI SPORTS 1 HD,Nilesat,12418,0,30000,0,27
DUBAI SPORTS 2 HD,Nilesat,12418,0,30000,0,27
DW Arabia HD,Nilesat,11137,0,27500,0,27
Daystar,Nilesat,11449,0,27500,0,27
Dijlah TV HD,Nilesat,11258,0,27500,0,27
Dijlah Zaman TV HD,Nilesat,11373,0,27500,0,27
Diwan,Nilesat,11179,1,27500,0,27
Dream Al Wan,Nilesat,10971,0,27500,0,2
Dream Al Youm,Nilesat,10971,0,27500,0,2
Dream Cinema,Nilesat,10971,0,27500,0,2
Dream Monawaet,Nilesat,10971,0,27500,0,2
Dubai One HD,Nilesat,12418,0,30000,0,27
Dubai TV HD,Nilesat,12418,0,30000,0,27
E! HD,Nilesat,11881,0,30000,0,27
EDUC 1,Nilesat,11179,1,27500,0,2
EL MAHROUSA TV,Nilesat,10873,1,27500,0,2
ELMEHWAR,Nilesat,11823,1,27500,0,2
ELMEHWAR-HD,Nilesat,11137,1,27500,0,27
ELMOLED,Nilesat,10873,1,27500,0,2
ERIPM,Nilesat,11603,0,27500,0,2
ERISAT,Nilesat,12687,0,27500,0,27
ESAN TV,Nilesat,11449,0,27500,0,27
ESAN TV,Nilesat,11564,0,27500,0,27
ESport 24,Nilesat,11526,0,27500,0,27
ETIHAD TV,Nilesat,11641,0,27500,0,27
Echorouk News,Nilesat,10922,1,27500,0,27
Echorouk TV,Nilesat,10922,1,27500,0,27
Egyptian TV HD,Nilesat,11823,1,27500,0,27
El Bilad TV,Nilesat,10922,1,27500,0,27
El Hayat TV Algerie,Nilesat,10922,1,27500,0,27
El Heddaf TV,Nilesat,10922,1,27500,0,27
El Khoulasa Cinema,Nilesat,10815,0,27500,0,2
El Sharq TV,Nilesat,12687,0,27500,0,2
El Watania TV,Nilesat,10922,1,27500,0,27
El barlamaniya,Nilesat,11680,0,27500,0,27
Eldjazair N1,Nilesat,10922,1,27500,0,27
Elfadjer drama Dz,Nilesat,12646,0,27500,0,27
Elhiwar Ettounsi,Nilesat,11658,1,27500,0,2
Elkholasa mosalsalat,Nilesat,10873,1,27500,0,2
Ennahar TV Algerie,Nilesat,10922,1,27500,0,27
Ennahar rokia,Nilesat,12399,1,27500,0,2
Eriteria TV,Nilesat,11137,1,27500,0,27
Extra Live SD,Nilesat,12092,1,27500,0,2
Extra News,Nilesat,11785,1,27500,0,2
Extra News HD,Nilesat,12303,0,27500,0,27
FR HD,Nilesat,11334,0,27500,0,27
Falastini.tv,Nilesat,10971,0,27500,0,2
Fann,Nilesat,11137,0,27500,0,27
Fatafeat,Nilesat,12073,0,30000,0,27
France 24,Nilesat,12207,1,27500,0,2
France 24 (in Arabic),Nilesat,10727,0,27500,0,2
France 24 Eng,Nilesat,11977,1,27500,0,2
Fujairah TV HD,Nilesat,12322,1,30000,0,27
GB News,Nilesat,11449,0,27500,0,27
GFN Soccer,Nilesat,11096,0,27500,0,27
GINX,Nilesat,11526,0,27500,0,27
GMA Life TV,Nilesat,11881,0,30000,0,27
GMA News TV,Nilesat,11881,0,30000,0,27
GMA Pinoy TV,Nilesat,11881,0,30000,0,27
Gali Kurdistan HD,Nilesat,11564,0,27500,0,27
Gametoon,Nilesat,11526,0,27500,0,27
Gulfsat,Nilesat,12646,0,27500,0,27
H2 HD,Nilesat,11881,0,30000,0,27
HADRAMAUT TV,Nilesat,12015,1,27500,0,2
HANNIBAL TV,Nilesat,11658,1,27500,0,2
HYA,Nilesat,11785,1,27500,0,2
Hadramout TV,Nilesat,11958,0,27500,0,27
Hadramout TV,Nilesat,12399,1,27500,0,27
Hala Arabia,Nilesat,10971,0,27500,0,27
Hawa Baghdad Drama,Nilesat,10815,0,27500,0,2
HodHod  TV,Nilesat,11641,0,27500,0,2
Huda TV,Nilesat,11564,0,27500,0,27
I Film Arabic,Nilesat,11900,1,27500,0,27
IMAM ALI TV,Nilesat,11334,0,27500,0,27
INEWS TV HD,Nilesat,11258,0,27500,0,27
IRAQ 24,Nilesat,11315,1,27500,0,27
ISC,Nilesat,11137,1,27500,0,27
Iraq Al Hadath HD,Nilesat,10892,0,27500,0,27
Iraq EDU 1,Nilesat,10853,0,27500,0,27
Iraq EDU 2,Nilesat,10853,0,27500,0,27
Iraq EDU 3,Nilesat,10853,0,27500,0,27
Iraq EDU 4,Nilesat,10853,0,27500,0,27
Iraq EDU 5,Nilesat,10853,0,27500,0,27
Iraq EDU 6,Nilesat,10853,0,27500,0,27
Iraq EDU 7,Nilesat,10853,0,27500,0,27
Iraq Future,Nilesat,11096,0,27500,0,2
Iraq Now,Nilesat,12034,0,27500,0,2
JORDAN SAMA,Nilesat,11958,0,27500,0,2
JORDAN SAMA,Nilesat,12399,1,27500,0,2
Jawhara FM-TV,Nilesat,11658,1,27500,0,2
Jordan,Nilesat,12034,0,27500,0,2
Jordan Amen,Nilesat,11958,0,27500,0,2
Jordan Amen,Nilesat,12399,1,27500,0,2
Jordan HD,Nilesat,11958,0,27500,0,27
Jordan Sport,Nilesat,11958,0,27500,0,2
Jordan Sport HD,Nilesat,12034,0,27500,0,27
K24 HD,Nilesat,11354,1,27500,0,27
KARBALA TV HD,Nilesat,11258,0,27500,0,27
KBS WORLD,Nilesat,11277,1,27500,0,2
KSA SPORT1 HD,Nilesat,12284,1,27500,0,27
KSA SPORT2 HD,Nilesat,12284,1,27500,0,27
KSA SPORTS 1,Nilesat,12149,0,27500,0,2
KSA SPORTS 2,Nilesat,12149,0,27500,0,2
KSA SPORTS 3,Nilesat,12149,0,27500,0,2
KSA SPORTS 3 HD,Nilesat,12284,1,27500,0,27
KTO,Nilesat,11603,0,27500,0,2
KURDISTAN TV,Nilesat,11354,1,27500,0,27
Kaifa,Nilesat,11137,1,27500,0,2
Kapatid TV5,Nilesat,11881,0,30000,0,27
Karameesh TV,Nilesat,11430,1,27500,0,2
Karbala Documentary HD,Nilesat,11258,0,27500,0,27
Karbala TV HD,Nilesat,11603,0,27500,0,27
Kartoon channel,Nilesat,11449,0,27500,0,27
Kidsy,Nilesat,10727,0,27500,0,27
Kirkuk TV HD,Nilesat,11564,0,27500,0,27
Koogi,Nilesat,11096,0,27500,0,2
Kunuz Al-Jannah,Nilesat,12399,1,27500,0,2
Kuwait Sport Plus,Nilesat,11054,1,27500,0,27
Kuwait Sports,Nilesat,11054,1,27500,0,27
Kuwait TV 1,Nilesat,11054,1,27500,0,27
Kuwait TV 2,Nilesat,11054,1,27500,0,27
LBC SAT,Nilesat,12226,0,27500,0,2
LIBYA ALHADATH HD,Nilesat,11938,1,27500,0,27
LIBYA ALMASAR TV,Nilesat,11373,0,27500,0,27
LIBYA ALMOKHTAR,Nilesat,11137,1,27500,0,27
LIBYA IFTA TV,Nilesat,11137,1,27500,0,27
LIBYA SPORT 1 HD,Nilesat,11766,0,27500,0,27
LTV,Nilesat,11277,1,27500,0,2
Laayoune TV,Nilesat,11475,1,27500,0,2
Laayoune TV HD,Nilesat,11514,1,27500,0,27
Learning passport SD1,Nilesat,11179,1,27500,0,2
Learning passport SD2,Nilesat,11179,1,27500,0,2
Lebanon TV,Nilesat,12015,1,27500,0,2
Libya Al Hedaya TV,Nilesat,12303,0,27500,0,2
Libya Al Maydan Tv,Nilesat,11564,0,27500,0,27
Libya Almustaqbal,Nilesat,11137,1,27500,0,27
Libya Alrasmia,Nilesat,12015,1,27500,0,2
Libya Alwataniya,Nilesat,11766,0,27500,0,27
Libya G+,Nilesat,10727,0,27500,0,27
Libya G+,Nilesat,10971,0,27500,0,27
Libya Government TV,Nilesat,11564,0,27500,0,27
Libya Radio Quran Karem,Nilesat,12303,0,27500,0,2
Libya Sport 2 HD,Nilesat,12303,0,27500,0,27
Libya WTV HD,Nilesat,11096,0,27500,0,27
Libya al Ahrar HD,Nilesat,10815,0,27500,0,27
Logos TV,Nilesat,11096,0,27500,0,2
Loveworld Arabic,Nilesat,11096,0,27500,0,2
Lualua TV,Nilesat,11373,0,27500,0,27
M24 MAROC,Nilesat,11430,1,27500,0,2
MARQUEUR,Nilesat,12582,1,2222,0,2
MASSAYA TV,Nilesat,10727,0,27500,0,2
MBC 2,Nilesat,11219,0,27500,0,2
MBC 2,Nilesat,11559,1,27500,0,2
MBC 3,Nilesat,11559,1,27500,0,2
MBC 4,Nilesat,11559,1,27500,0,2
MBC 5,Nilesat,11559,1,27500,0,2
MBC Action,Nilesat,11559,1,27500,0,27
MBC Bollywood,Nilesat,11559,1,27500,0,2
MBC Drama,Nilesat,11559,1,27500,0,2
MBC IRAQ,Nilesat,11219,0,27500,0,2
MBC IRAQ HD,Nilesat,11219,0,27500,0,27
MBC MASR,Nilesat,12015,1,27500,0,2
MBC MASR 2,Nilesat,11219,0,27500,0,2
MBC MASR 2 HD,Nilesat,11219,0,27500,0,27
MBC MASR DRAMA HD,Nilesat,11219,0,27500,0,27
MBC MASR HD,Nilesat,11219,0,27500,0,27
MBC MAX,Nilesat,11559,1,27500,0,2
MBC Masr 2,Nilesat,11823,1,27500,0,2
MBCam alshifaa,Nilesat,12399,1,27500,0,2
MBN Alhurra HD,Nilesat,11823,1,27500,0,27
MDEEH,Nilesat,11747,1,27500,0,2
MESAT2,Nilesat,10815,0,27500,0,2
MESat,Nilesat,11603,0,27500,0,2
MTA3,Nilesat,11392,1,27500,0,2
MTV 00s,Nilesat,11881,0,30000,0,27
MTV Live HD,Nilesat,11881,0,30000,0,27
MUSAWA,Nilesat,12646,0,27500,0,2
MUSAWA HD,Nilesat,11564,0,27500,0,27
MVMT Movement of Culture,Nilesat,11296,0,27500,0,27
Maan TV,Nilesat,12646,0,27500,0,2
Madrastna 1,Nilesat,12303,0,27500,0,2
Madrastna 2,Nilesat,11179,1,27500,0,2
Madrastna 3,Nilesat,12207,1,27500,0,2
Mahdi has appeared TV,Nilesat,11096,0,27500,0,2
Majd Kids TV HD,Nilesat,11411,0,30000,0,27
Makkah TV,Nilesat,12399,1,27500,0,27
MarjaeyatTV 2 HD,Nilesat,10971,0,27500,0,27
Maspero Zaman,Nilesat,11843,0,27500,0,2
Mazzika,Nilesat,11900,1,27500,0,2
Medi1 TV Arabic,Nilesat,11373,0,27500,0,27
Medi1 TV Maghreb HD,Nilesat,11514,1,27500,0,27
Mekameleen TV,Nilesat,12687,0,27500,0,2
Menhag Alnabowe,Nilesat,11641,0,27500,0,27
Misk Syria,Nilesat,11137,1,27500,0,27
Misr Al Zera3eya,Nilesat,11900,1,27500,0,2
Misr ElBald,Nilesat,11096,0,27500,0,2
Misr Quran Kareem,Nilesat,11862,1,27500,0,2
Mix,Nilesat,11785,1,27500,0,2
Mix Bel Araby,Nilesat,11938,1,27500,0,2
Mix One,Nilesat,11843,0,27500,0,2
Modern Mti,Nilesat,11823,1,27500,0,27
Moga Cinema,Nilesat,12646,0,27500,0,2
Moga Comedy,Nilesat,12646,0,27500,0,2
Moga Drama,Nilesat,12646,0,27500,0,2
Moga Today,Nilesat,12646,0,27500,0,2
Moonbug Kids,Nilesat,11996,0,30000,0,27
Mosar3a 1,Nilesat,10815,0,27500,0,2
Music India,Nilesat,11449,0,27500,0,27
Music Now,Nilesat,11137,0,27500,0,27
Myx,Nilesat,11881,0,30000,0,27
N Africa,Nilesat,12034,0,27500,0,27
NABA TV,Nilesat,11641,0,27500,0,27
NEW LIBYA,Nilesat,11564,0,27500,0,27
NHK World Japan,Nilesat,11977,1,27500,0,2
NHK World-Japan,Nilesat,12687,0,27500,0,2
Nawader TV,Nilesat,10873,1,27500,0,2
Nessma Ejdida,Nilesat,11658,1,27500,0,2
Nile Cinema,Nilesat,11843,0,27500,0,2
Nile Comedy,Nilesat,11843,0,27500,0,2
Nile Culture,Nilesat,11766,0,27500,0,2
Nile Drama,Nilesat,11843,0,27500,0,2
Nile Family,Nilesat,11766,0,27500,0,2
Nile Life,Nilesat,11843,0,27500,0,2
Nile News,Nilesat,11843,0,27500,0,2
Nile News HD,Nilesat,11843,0,27500,0,27
Nile Sport,Nilesat,11843,0,27500,0,2
Nile TV,Nilesat,12054,1,27500,0,2
Nilesat Promo,Nilesat,12729,0,27500,0,27
Nogoum FM TV,Nilesat,11900,1,27500,0,2
North Africa,Nilesat,11096,0,27500,0,2
Nour Al Sharq,Nilesat,11096,0,27500,0,2
Nour Koddass,Nilesat,11096,0,27500,0,2
Nour Mariam,Nilesat,11096,0,27500,0,2
Noursat,Nilesat,10815,0,27500,0,2
Noursat AlChabab,Nilesat,10815,0,27500,0,2
Nu TV,Nilesat,12687,0,27500,0,27
ON  E,Nilesat,11862,1,27500,0,2
ON Drama,Nilesat,11862,1,27500,0,2
ON E HD,Nilesat,11862,1,27500,0,27
ONE TV,Nilesat,10922,1,27500,0,27
ONTIME SPORTS,Nilesat,11862,1,27500,0,2
ONTIME SPORTS HD,Nilesat,11862,1,27500,0,27
ONTIME SPORTS2,Nilesat,11862,1,27500,0,2
ONTIME SPORTS2 HD,Nilesat,11862,1,27500,0,27
OSN,Nilesat,12073,0,30000,0,27
OSN Test,Nilesat,12073,0,30000,0,36
OSNtv Comedy,Nilesat,12073,0,30000,0,27
OSNtv Crime,Nilesat,11996,0,30000,0,27
OSNtv Kids,Nilesat,12073,0,30000,0,27
OSNtv Mezze,Nilesat,12073,0,30000,0,27
OSNtv Movies Action,Nilesat,11996,0,30000,0,27
OSNtv Movies Hollywood,Nilesat,12073,0,30000,0,27
OSNtv Movies Premiere,Nilesat,11996,0,30000,0,27
OSNtv News,Nilesat,11996,0,30000,0,27
OSNtv Now,Nilesat,12073,0,30000,0,27
OSNtv One,Nilesat,11996,0,30000,0,27
OSNtv Showcase,Nilesat,11996,0,30000,0,27
OSNtv Yahala,Nilesat,12073,0,30000,0,27
OSNtv Yahala Aflam,Nilesat,11996,0,30000,0,27
OSNtv Yahala Bil Arabi,Nilesat,11996,0,30000,0,27
Oman TV Culture HD,Nilesat,12130,1,27500,0,27
Oman TV General HD,Nilesat,12130,1,27500,0,27
Oman TV General SD,Nilesat,12130,1,27500,0,2
Oman TV Live HD,Nilesat,12130,1,27500,0,27
Oman TV Sport HD,Nilesat,12130,1,27500,0,27
One America News Network,Nilesat,11296,0,27500,0,27
Oscar TV,Nilesat,12054,1,27500,0,2
Outdoor Channel,Nilesat,11296,0,27500,0,27
Oyoun AlWatan,Nilesat,11958,0,27500,0,2
Oyoun AlWatan,Nilesat,12399,1,27500,0,2
PAYAM TV HD,Nilesat,11354,1,27500,0,27
PBA RUSH,Nilesat,11881,0,30000,0,27
PLAY AFLAM,Nilesat,12646,0,27500,0,2
PLAY CINEMA,Nilesat,12646,0,27500,0,2
PLAY DRAMA,Nilesat,12646,0,27500,0,2
PLAY HEKAYAT,Nilesat,12646,0,27500,0,2
PLAY TODAY,Nilesat,12646,0,27500,0,2
Padel TV,Nilesat,11526,0,27500,0,27
Palestine,Nilesat,10727,0,27500,0,2
Palestine,Nilesat,11823,1,27500,0,2
Palestine,Nilesat,12646,0,27500,0,2
Palestine EDU,Nilesat,11564,0,27500,0,27
Palestine HD,Nilesat,11564,0,27500,0,27
Palestine Live,Nilesat,12646,0,27500,0,2
Palestine Live HD,Nilesat,11564,0,27500,0,27
Palestine News,Nilesat,12646,0,27500,0,2
Palestine News HD,Nilesat,11564,0,27500,0,27
Palestine Sport,Nilesat,12646,0,27500,0,27
Palestine Today,Nilesat,10873,1,27500,0,27
Panorama Drama,Nilesat,12054,1,27500,0,2
Panorama Drama 2,Nilesat,12054,1,27500,0,2
Panorama Film,Nilesat,12054,1,27500,0,2
Panorama Food,Nilesat,12054,1,27500,0,2
Press TV HD,Nilesat,11938,1,27500,0,27
Qatar 2,Nilesat,10834,1,27500,0,27
Qatar TV HD,Nilesat,10834,1,27500,0,27
ROYA HD,Nilesat,11958,0,27500,0,27
RT ARABIC HD,Nilesat,11958,0,27500,0,27
RT ARABIC SD,Nilesat,12034,0,27500,0,2
RT English,Nilesat,11958,0,27500,0,27
RUDAW,Nilesat,12687,0,27500,0,2
RUDAW TV,Nilesat,10892,0,27500,0,27
Reef Alyemen,Nilesat,10815,0,27500,0,2
Riyad Al Salihin,Nilesat,11449,0,27500,0,27
Ronahi TV,Nilesat,11354,1,27500,0,27
Rotana Cinema EGY,Nilesat,12226,0,27500,0,2
Rotana Cinema EGY HD,Nilesat,12226,0,27500,0,27
Rotana Cinema KSA,Nilesat,12226,0,27500,0,2
Rotana Classic,Nilesat,12226,0,27500,0,2
Rotana Clip,Nilesat,12226,0,27500,0,2
Rotana Drama,Nilesat,12226,0,27500,0,2
Rotana Khalijia,Nilesat,12226,0,27500,0,27
Rotana Music,Nilesat,12226,0,27500,0,2
SABA HD,Nilesat,11766,0,27500,0,27
SABA WORLD PROMO,Nilesat,10892,0,27500,0,27
SALAM,Nilesat,10971,0,27500,0,27
SALVATION TV MENA,Nilesat,11096,0,27500,0,2
SAMA DUBAI HD,Nilesat,12418,0,30000,0,27
SAT-7 ARABIC,Nilesat,11354,1,27500,0,27
SAT-7 KIDS,Nilesat,11354,1,27500,0,27
SAT.TV,Nilesat,11137,0,27500,0,27
SAUDI CH For Quran HD,Nilesat,12284,1,27500,0,27
SAUDI CH For Sunnah HD,Nilesat,12284,1,27500,0,27
SAUDI TV HD,Nilesat,12284,1,27500,0,27
SBC,Nilesat,12149,0,27500,0,2
SBC HD,Nilesat,12284,1,27500,0,27
SBN Global,Nilesat,11392,1,27500,0,2
SHARM,Nilesat,11137,1,27500,0,27
SHEHAB TV HD,Nilesat,11373,0,27500,0,27
SMTV,Nilesat,11603,0,27500,0,2
SOAL 24,Nilesat,12399,1,27500,0,2
SPACETOON ARABIC,Nilesat,11785,1,27500,0,2
SUHAIL TV,Nilesat,11603,0,27500,0,2
SYRIA TV HD,Nilesat,11258,0,27500,0,27
Sada El Balad,Nilesat,11823,1,27500,0,2
Sada El Balad 2,Nilesat,11823,1,27500,0,2
Sada ElBalad 3,Nilesat,11823,1,27500,0,2
Sahar Kurdi,Nilesat,12015,1,27500,0,27
Salam TV Algeria,Nilesat,10922,1,27500,0,27
Samira TV,Nilesat,10922,1,27500,0,27
Saout alaqila,Nilesat,10727,0,27500,0,27
Saudi CH For Quran,Nilesat,12149,0,27500,0,2
Saudi CH For Sunnah,Nilesat,12149,0,27500,0,2
Saudi TV,Nilesat,12149,0,27500,0,2
Saudia Alaan TV,Nilesat,12149,0,27500,0,2
Saudia Alaan TV HD,Nilesat,12284,1,27500,0,27
Sawt Alitra,Nilesat,11603,0,27500,0,2
Series +2 HD,Nilesat,11137,0,27500,0,27
Series Channel HD,Nilesat,11137,0,27500,0,27
Shams TV,Nilesat,11977,1,27500,0,27
Shams TV,Nilesat,12687,0,27500,0,27
Sharjah HD,Nilesat,11013,1,27500,0,27
Sharjah Quran TV,Nilesat,11013,1,27500,0,27
Sharjah SD,Nilesat,11013,1,27500,0,2
Sharjah Sport 2 HD,Nilesat,11013,1,27500,0,27
Sharjah Sport HD,Nilesat,11013,1,27500,0,27
Sharqiya from Kalba HD,Nilesat,11013,1,27500,0,27
Sheba,Nilesat,11137,0,27500,0,27
Sky News Arabia,Nilesat,11977,1,27500,0,2
Sky News Arabia HD,Nilesat,11977,1,27500,0,27
Spare 2009,Nilesat,11977,1,27500,0,27
Spare 2013,Nilesat,11977,1,27500,0,27
Spare 2014,Nilesat,11977,1,27500,0,27
Spare 206,Nilesat,11881,0,30000,0,27
Spare 226,Nilesat,11881,0,30000,0,27
Sports First,Nilesat,11296,0,27500,0,27
Story Channel,Nilesat,11158,1,5000,0,27
Sudan Basic Edu,Nilesat,11179,1,27500,0,2
Sudan TV,Nilesat,11747,1,27500,0,2
Syria News HD,Nilesat,11938,1,27500,0,27
Syria News SD,Nilesat,12303,0,27500,0,2
Syria TV,Nilesat,10971,0,27500,0,2
Syria TV 01,Nilesat,11938,1,27500,0,2
TAHA,Nilesat,11603,0,27500,0,2
TANASUH EDUCATION TV,Nilesat,11137,1,27500,0,27
TANASUH TV,Nilesat,11137,1,27500,0,27
TCHAD TV HD,Nilesat,11603,0,27500,0,27
TEBA,Nilesat,11179,1,27500,0,2
TEST,Nilesat,10971,1,27500,0,2
TEST_CB,Nilesat,11315,1,27500,0,27
TFC HD,Nilesat,11881,0,30000,0,27
TLC HD,Nilesat,11996,0,30000,0,27
TOP Zaman,Nilesat,10815,0,27500,0,2
TRT Arabi,Nilesat,11392,1,27500,0,2
TRT Arabi HD,Nilesat,11258,0,27500,0,27
TRT KURDI,Nilesat,10873,1,27500,0,2
TRT World HD,Nilesat,11564,0,27500,0,27
TUNISIA SHOP,Nilesat,11958,0,27500,0,2
TUNISIA SHOP,Nilesat,12399,1,27500,0,2
TUNISNA,Nilesat,11658,1,27500,0,2
TURKMENELI HD,Nilesat,11373,0,27500,0,27
TV 4,Nilesat,11680,0,27500,0,27
TV 5,Nilesat,11680,0,27500,0,27
TV5,Nilesat,11900,1,27500,0,2
TV6 HD,Nilesat,11680,0,27500,0,27
TV7 ELMAARIFA,Nilesat,11680,0,27500,0,2
TV8 EDHAKIRA,Nilesat,11680,0,27500,0,2
TVRI,Nilesat,11449,0,27500,0,27
Tamazight,Nilesat,11475,1,27500,0,2
Tamazight HD,Nilesat,11514,1,27500,0,27
TeN TV,Nilesat,11843,0,27500,0,2
Tele Maroc,Nilesat,11158,1,5000,0,27
TeleRadyo,Nilesat,11881,0,30000,0,27
Telvza TV,Nilesat,11658,1,27500,0,2
Test,Nilesat,11219,0,27500,0,27
Test,Nilesat,11747,1,27500,0,2
Test,Nilesat,11747,1,27500,0,2
